trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
361,FALSE,"{'a': 0.5, 'e': 0.6968531211932358}",25,0,12.52610995,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
362,FALSE,"{'a': 0.5, 'e': 0.6961562680720426}",20,11,17.58526703,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,FALSE,"{'a': 0.5, 'e': 0.6954601118039706}",25,7,-61.00785163,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 1}",1
364,FALSE,"{'a': 0.5, 'e': 0.6947646516921666}",25,0,-77.57465094,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
365,FALSE,"{'a': 0.5, 'e': 0.6940698870404745}",25,0,-69.48177965,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
366,FALSE,"{'a': 0.5, 'e': 0.693375817153434}",20,0,-95.47736885,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
367,FALSE,"{'a': 0.5, 'e': 0.6926824413362805}",30,10,-48.93029953,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",1
368,FALSE,"{'a': 0.5, 'e': 0.6919897588949442}",25,0,-56.9585965,"{0: 15, 1: 4, 2: 6, 3: 0, 4: 0}",0
369,FALSE,"{'a': 0.5, 'e': 0.6912977691360492}",25,1,-2.580913722,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 0}",1
370,FALSE,"{'a': 0.5, 'e': 0.6906064713669132}",35,13,-58.96935816,"{0: 13, 1: 2, 2: 7, 3: 0, 4: 0}",1
371,FALSE,"{'a': 0.5, 'e': 0.6899158648955463}",25,0,-50.49595643,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
372,FALSE,"{'a': 0.5, 'e': 0.6892259490306508}",20,0,-84.41037555,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
373,FALSE,"{'a': 0.5, 'e': 0.6885367230816202}",20,0,-23.88529881,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
374,FALSE,"{'a': 0.5, 'e': 0.6878481863585385}",20,0,-47.05816091,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
375,FALSE,"{'a': 0.5, 'e': 0.6871603381721799}",25,0,-51.66599666,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
376,FALSE,"{'a': 0.5, 'e': 0.6864731778340077}",25,0,-100.422802,"{0: 12, 1: 3, 2: 10, 3: 0, 4: 0}",0
377,FALSE,"{'a': 0.5, 'e': 0.6857867046561738}",20,13,1.762263469,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
378,FALSE,"{'a': 0.5, 'e': 0.6851009179515176}",25,0,-56.98598135,"{0: 16, 1: 5, 2: 3, 3: 1, 4: 0}",0
379,FALSE,"{'a': 0.5, 'e': 0.6844158170335661}",30,0,-38.87091337,"{0: 22, 1: 3, 2: 5, 3: 0, 4: 0}",0
380,FALSE,"{'a': 0.5, 'e': 0.6837314012165325}",30,9,-18.04222902,"{0: 15, 1: 4, 2: 2, 3: 0, 4: 0}",1
381,FALSE,"{'a': 0.5, 'e': 0.683047669815316}",20,0,-73.29946442,"{0: 11, 1: 0, 2: 9, 3: 0, 4: 0}",0
382,FALSE,"{'a': 0.5, 'e': 0.6823646221455006}",20,0,-42.45505489,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
383,FALSE,"{'a': 0.5, 'e': 0.6816822575233552}",30,12,-50.49014829,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 0}",1
384,FALSE,"{'a': 0.5, 'e': 0.6810005752658318}",20,0,-105.6147782,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
385,FALSE,"{'a': 0.5, 'e': 0.6803195746905659}",25,1,-24.20748436,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 0}",1
386,FALSE,"{'a': 0.5, 'e': 0.6796392551158754}",30,0,-103.9311264,"{0: 19, 1: 2, 2: 8, 3: 0, 4: 1}",0
387,FALSE,"{'a': 0.5, 'e': 0.6789596158607595}",25,0,-15.9927964,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
388,FALSE,"{'a': 0.5, 'e': 0.6782806562448987}",20,0,-52.09856767,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
389,FALSE,"{'a': 0.5, 'e': 0.6776023755886539}",25,11,-12.31384621,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
390,FALSE,"{'a': 0.5, 'e': 0.6769247732130652}",20,0,-17.17087624,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
391,FALSE,"{'a': 0.5, 'e': 0.6762478484398522}",20,14,8.287420406,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,FALSE,"{'a': 0.5, 'e': 0.6755716005914123}",20,0,-2.612932338,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
393,FALSE,"{'a': 0.5, 'e': 0.6748960289908209}",30,0,-49.24577361,"{0: 21, 1: 2, 2: 7, 3: 0, 4: 0}",0
394,FALSE,"{'a': 0.5, 'e': 0.6742211329618301}",25,0,-22.61543657,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
395,FALSE,"{'a': 0.5, 'e': 0.6735469118288683}",25,0,-44.91749907,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
396,FALSE,"{'a': 0.5, 'e': 0.6728733649170394}",25,0,-76.26766618,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
397,FALSE,"{'a': 0.5, 'e': 0.6722004915521224}",25,2,-3.685096175,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 0}",1
398,FALSE,"{'a': 0.5, 'e': 0.6715282910605702}",25,0,-78.59185617,"{0: 15, 1: 6, 2: 3, 3: 0, 4: 1}",0
399,FALSE,"{'a': 0.5, 'e': 0.6708567627695097}",25,14,-9.943995671,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
400,FALSE,"{'a': 0.5, 'e': 0.6701859060067401}",25,5,-40.12903626,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",1
401,FALSE,"{'a': 0.5, 'e': 0.6695157201007333}",25,0,-59.15247358,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
402,FALSE,"{'a': 0.5, 'e': 0.6688462043806327}",20,6,-42.54032012,"{0: 7, 1: 3, 2: 4, 3: 0, 4: 0}",1
403,FALSE,"{'a': 0.5, 'e': 0.668177358176252}",20,0,-29.65738603,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
404,FALSE,"{'a': 0.5, 'e': 0.6675091808180758}",20,0,-19.74605528,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
405,FALSE,"{'a': 0.5, 'e': 0.6668416716372577}",30,8,-44.16728564,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 0}",1
406,FALSE,"{'a': 0.5, 'e': 0.6661748299656204}",25,5,-10.46263716,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",1
407,FALSE,"{'a': 0.5, 'e': 0.6655086551356548}",30,10,-33.75655666,"{0: 13, 1: 5, 2: 1, 3: 1, 4: 0}",1
408,FALSE,"{'a': 0.5, 'e': 0.6648431464805191}",35,17,-24.96720861,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
409,FALSE,"{'a': 0.5, 'e': 0.6641783033340386}",20,6,-32.79980555,"{0: 9, 1: 0, 2: 5, 3: 0, 4: 0}",1
410,FALSE,"{'a': 0.5, 'e': 0.6635141250307046}",20,12,11.47489582,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,FALSE,"{'a': 0.5, 'e': 0.6628506109056739}",25,0,-33.16807294,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
412,FALSE,"{'a': 0.5, 'e': 0.6621877602947682}",20,0,9.331909426,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
413,FALSE,"{'a': 0.5, 'e': 0.6615255725344734}",20,8,-5.249753937,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
414,FALSE,"{'a': 0.5, 'e': 0.660864046961939}",35,0,-89.77526243,"{0: 25, 1: 3, 2: 5, 3: 1, 4: 1}",0
415,FALSE,"{'a': 0.5, 'e': 0.660203182914977}",20,0,-32.08581998,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
416,FALSE,"{'a': 0.5, 'e': 0.659542979732062}",30,0,-53.31339588,"{0: 21, 1: 4, 2: 4, 3: 1, 4: 0}",0
417,FALSE,"{'a': 0.5, 'e': 0.65888343675233}",25,0,-47.62987688,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
418,FALSE,"{'a': 0.5, 'e': 0.6582245533155777}",20,0,-25.96454186,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
419,FALSE,"{'a': 0.5, 'e': 0.6575663287622621}",20,0,-6.614301745,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
420,FALSE,"{'a': 0.5, 'e': 0.6569087624334998}",20,9,-15.53945235,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
421,FALSE,"{'a': 0.5, 'e': 0.6562518536710663}",25,0,-34.91207996,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 0}",1
422,FALSE,"{'a': 0.5, 'e': 0.6555956018173953}",20,0,-15.5354466,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
423,FALSE,"{'a': 0.5, 'e': 0.6549400062155779}",25,0,-74.12855131,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
424,FALSE,"{'a': 0.5, 'e': 0.6542850662093623}",25,0,-1.9675188,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
425,FALSE,"{'a': 0.5, 'e': 0.6536307811431529}",20,0,-75.89434853,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
426,FALSE,"{'a': 0.5, 'e': 0.6529771503620098}",20,0,0.799885572,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
427,FALSE,"{'a': 0.5, 'e': 0.6523241732116477}",25,0,-75.38655713,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
428,FALSE,"{'a': 0.5, 'e': 0.6516718490384361}",20,0,-17.07148302,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
429,FALSE,"{'a': 0.5, 'e': 0.6510201771893976}",20,8,-2.021282488,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
430,FALSE,"{'a': 0.5, 'e': 0.6503691570122083}",20,0,-53.72626357,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
431,FALSE,"{'a': 0.5, 'e': 0.6497187878551961}",20,0,-20.73187019,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
432,FALSE,"{'a': 0.5, 'e': 0.6490690690673409}",20,0,-46.53363387,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
433,FALSE,"{'a': 0.5, 'e': 0.6484199999982735}",25,14,9.606684278,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
434,FALSE,"{'a': 0.5, 'e': 0.6477715799982753}",30,0,-60.50715187,"{0: 19, 1: 4, 2: 7, 3: 0, 4: 0}",0
435,FALSE,"{'a': 0.5, 'e': 0.647123808418277}",30,7,-73.15838503,"{0: 12, 1: 4, 2: 7, 3: 0, 4: 0}",1
436,FALSE,"{'a': 0.5, 'e': 0.6464766846098587}",25,7,-40.34164701,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
437,FALSE,"{'a': 0.5, 'e': 0.6458302079252488}",25,0,6.481083579,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
438,FALSE,"{'a': 0.5, 'e': 0.6451843777173236}",25,0,-13.85284913,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
439,FALSE,"{'a': 0.5, 'e': 0.6445391933396063}",20,0,-30.00925488,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
440,FALSE,"{'a': 0.5, 'e': 0.6438946541462667}",20,4,-69.16749783,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 1}",1
441,FALSE,"{'a': 0.5, 'e': 0.6432507594921204}",25,0,-5.963261147,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
442,FALSE,"{'a': 0.5, 'e': 0.6426075087326283}",30,0,-7.690799763,"{0: 25, 1: 0, 2: 5, 3: 0, 4: 0}",0
443,FALSE,"{'a': 0.5, 'e': 0.6419649012238956}",25,0,-3.219277645,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
444,FALSE,"{'a': 0.5, 'e': 0.6413229363226717}",20,2,-11.30570855,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
445,FALSE,"{'a': 0.5, 'e': 0.6406816133863491}",20,13,-12.98585784,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
446,FALSE,"{'a': 0.5, 'e': 0.6400409317729627}",35,0,-38.05901997,"{0: 28, 1: 0, 2: 6, 3: 1, 4: 0}",0
447,FALSE,"{'a': 0.5, 'e': 0.6394008908411898}",20,0,-37.60360365,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
448,FALSE,"{'a': 0.5, 'e': 0.6387614899503485}",20,0,-79.52011407,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
449,FALSE,"{'a': 0.5, 'e': 0.6381227284603982}",20,8,-16.92348015,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
450,FALSE,"{'a': 0.5, 'e': 0.6374846057319378}",20,0,-32.48602666,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
451,FALSE,"{'a': 0.5, 'e': 0.6368471211262059}",20,0,-19.67828667,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
452,FALSE,"{'a': 0.5, 'e': 0.6362102740050797}",20,0,-33.43399933,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
453,FALSE,"{'a': 0.5, 'e': 0.6355740637310746}",20,0,-91.00976214,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
454,FALSE,"{'a': 0.5, 'e': 0.6349384896673436}",25,0,-12.98727697,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
455,FALSE,"{'a': 0.5, 'e': 0.6343035511776762}",25,0,-66.62996071,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
456,FALSE,"{'a': 0.5, 'e': 0.6336692476264985}",25,18,-10.11211644,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
457,FALSE,"{'a': 0.5, 'e': 0.633035578378872}",20,2,-40.14951609,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 0}",1
458,FALSE,"{'a': 0.5, 'e': 0.6324025428004931}",20,5,-35.91389817,"{0: 10, 1: 0, 2: 5, 3: 0, 4: 0}",1
459,FALSE,"{'a': 0.5, 'e': 0.6317701402576926}",30,12,-4.857963612,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
460,FALSE,"{'a': 0.5, 'e': 0.6311383701174349}",20,13,1.248259512,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
461,FALSE,"{'a': 0.5, 'e': 0.6305072317473175}",20,0,-46.47902493,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
462,FALSE,"{'a': 0.5, 'e': 0.6298767245155702}",20,0,-135.0790694,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
463,FALSE,"{'a': 0.5, 'e': 0.6292468477910546}",25,15,-4.519444528,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
464,FALSE,"{'a': 0.5, 'e': 0.6286176009432636}",20,15,-0.908696837,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
465,FALSE,"{'a': 0.5, 'e': 0.6279889833423203}",25,0,-29.92899808,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
466,FALSE,"{'a': 0.5, 'e': 0.627360994358978}",35,21,-24.31015072,"{0: 9, 1: 2, 2: 3, 3: 0, 4: 0}",1
467,FALSE,"{'a': 0.5, 'e': 0.626733633364619}",20,0,-24.31106631,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
468,FALSE,"{'a': 0.5, 'e': 0.6261068997312543}",30,0,-18.83726231,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",0
469,FALSE,"{'a': 0.5, 'e': 0.6254807928315231}",25,0,-14.66951666,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
470,FALSE,"{'a': 0.5, 'e': 0.6248553120386916}",20,0,12.28301629,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
471,FALSE,"{'a': 0.5, 'e': 0.6242304567266529}",20,0,-13.42816268,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
472,FALSE,"{'a': 0.5, 'e': 0.6236062262699262}",30,13,-23.78706078,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 0}",1
473,FALSE,"{'a': 0.5, 'e': 0.6229826200436563}",25,9,10.69029025,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
474,FALSE,"{'a': 0.5, 'e': 0.6223596374236127}",30,14,-17.63630454,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
475,FALSE,"{'a': 0.5, 'e': 0.621737277786189}",20,0,-24.12743913,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
476,FALSE,"{'a': 0.5, 'e': 0.6211155405084029}",20,0,0.994760244,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
477,FALSE,"{'a': 0.5, 'e': 0.6204944249678944}",30,14,11.49722139,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
478,FALSE,"{'a': 0.5, 'e': 0.6198739305429266}",30,0,-57.17483663,"{0: 21, 1: 1, 2: 8, 3: 0, 4: 0}",0
479,FALSE,"{'a': 0.5, 'e': 0.6192540566123836}",30,0,-41.13879848,"{0: 22, 1: 1, 2: 7, 3: 0, 4: 0}",0
480,FALSE,"{'a': 0.5, 'e': 0.6186348025557713}",25,5,15.32293863,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
481,FALSE,"{'a': 0.5, 'e': 0.6180161677532154}",20,0,-5.684586059,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
482,FALSE,"{'a': 0.5, 'e': 0.6173981515854623}",35,0,-43.34371911,"{0: 25, 1: 3, 2: 7, 3: 0, 4: 0}",0
483,FALSE,"{'a': 0.5, 'e': 0.6167807534338768}",20,11,4.429513295,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
484,FALSE,"{'a': 0.5, 'e': 0.616163972680443}",20,0,-51.02483145,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
485,FALSE,"{'a': 0.5, 'e': 0.6155478087077625}",30,14,-10.5552609,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
486,FALSE,"{'a': 0.5, 'e': 0.6149322608990547}",25,7,-42.67083149,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 0}",1
487,FALSE,"{'a': 0.5, 'e': 0.6143173286381557}",25,16,0.29731021,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
488,FALSE,"{'a': 0.5, 'e': 0.6137030113095175}",30,19,4.460445644,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
489,FALSE,"{'a': 0.5, 'e': 0.613089308298208}",25,0,-25.58601119,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
490,FALSE,"{'a': 0.5, 'e': 0.6124762189899098}",25,8,-27.26647935,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
491,FALSE,"{'a': 0.5, 'e': 0.6118637427709198}",35,0,-11.19688064,"{0: 29, 1: 3, 2: 3, 3: 0, 4: 0}",0
492,FALSE,"{'a': 0.5, 'e': 0.6112518790281489}",30,0,-14.11611078,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
493,FALSE,"{'a': 0.5, 'e': 0.6106406271491208}",20,15,11.30894921,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,FALSE,"{'a': 0.5, 'e': 0.6100299865219717}",30,0,-29.89532165,"{0: 22, 1: 4, 2: 4, 3: 0, 4: 0}",0
495,FALSE,"{'a': 0.5, 'e': 0.6094199565354497}",25,13,5.55857885,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
496,FALSE,"{'a': 0.5, 'e': 0.6088105365789143}",20,0,-58.80572406,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
497,FALSE,"{'a': 0.5, 'e': 0.6082017260423354}",20,11,0.26442041,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
498,FALSE,"{'a': 0.5, 'e': 0.607593524316293}",25,8,-10.00375824,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
499,FALSE,"{'a': 0.5, 'e': 0.6069859307919767}",30,0,-4.941559675,"{0: 25, 1: 1, 2: 4, 3: 0, 4: 0}",0
500,FALSE,"{'a': 0.5, 'e': 0.6063789448611847}",20,0,-23.44951423,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
501,FALSE,"{'a': 0.5, 'e': 0.6057725659163236}",30,0,-62.47501304,"{0: 20, 1: 2, 2: 8, 3: 0, 4: 0}",0
502,FALSE,"{'a': 0.5, 'e': 0.6051667933504072}",20,11,-6.667368882,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
503,FALSE,"{'a': 0.5, 'e': 0.6045616265570568}",30,10,-22.18685062,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",1
504,FALSE,"{'a': 0.5, 'e': 0.6039570649304997}",25,15,-63.04631563,"{0: 5, 1: 2, 2: 2, 3: 0, 4: 1}",1
505,FALSE,"{'a': 0.5, 'e': 0.6033531078655693}",25,6,3.545262986,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
506,FALSE,"{'a': 0.5, 'e': 0.6027497547577036}",25,13,21.49603863,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,FALSE,"{'a': 0.5, 'e': 0.6021470050029459}",20,10,10.06294808,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
508,FALSE,"{'a': 0.5, 'e': 0.601544857997943}",20,12,13.35890583,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,FALSE,"{'a': 0.5, 'e': 0.6009433131399451}",25,0,-55.95408859,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
510,FALSE,"{'a': 0.5, 'e': 0.6003423698268051}",20,0,-14.82168074,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
511,FALSE,"{'a': 0.5, 'e': 0.5997420274569784}",20,0,-0.052116792,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
512,FALSE,"{'a': 0.5, 'e': 0.5991422854295214}",20,13,-40.46280368,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
513,FALSE,"{'a': 0.5, 'e': 0.5985431431440918}",20,0,-26.30367607,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
514,FALSE,"{'a': 0.5, 'e': 0.5979446000009477}",20,13,-2.204471505,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
515,FALSE,"{'a': 0.5, 'e': 0.5973466554009468}",20,1,-26.54548321,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 0}",1
516,FALSE,"{'a': 0.5, 'e': 0.5967493087455459}",25,10,16.10286918,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
517,FALSE,"{'a': 0.5, 'e': 0.5961525594368003}",25,0,-47.74410389,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
518,FALSE,"{'a': 0.5, 'e': 0.5955564068773636}",20,9,-12.53389388,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
519,FALSE,"{'a': 0.5, 'e': 0.5949608504704862}",35,4,-59.60806642,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 1}",1
520,FALSE,"{'a': 0.5, 'e': 0.5943658896200157}",20,0,4.421999809,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
521,FALSE,"{'a': 0.5, 'e': 0.5937715237303957}",25,0,-22.59912575,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
522,FALSE,"{'a': 0.5, 'e': 0.5931777522066652}",25,0,1.047979828,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
523,FALSE,"{'a': 0.5, 'e': 0.5925845744544586}",20,10,-17.93156895,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
524,FALSE,"{'a': 0.5, 'e': 0.5919919898800041}",25,19,7.150540868,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,FALSE,"{'a': 0.5, 'e': 0.5913999978901241}",25,0,4.560221169,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
526,FALSE,"{'a': 0.5, 'e': 0.5908085978922339}",25,9,13.31998305,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
527,FALSE,"{'a': 0.5, 'e': 0.5902177892943418}",25,5,-29.94773052,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",1
528,FALSE,"{'a': 0.5, 'e': 0.5896275715050474}",25,0,4.889136846,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
529,FALSE,"{'a': 0.5, 'e': 0.5890379439335424}",20,5,-18.83644321,"{0: 10, 1: 3, 2: 2, 3: 0, 4: 0}",1
530,FALSE,"{'a': 0.5, 'e': 0.5884489059896089}",20,6,7.8709502,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
531,FALSE,"{'a': 0.5, 'e': 0.5878604570836192}",20,0,-20.62187304,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
532,FALSE,"{'a': 0.5, 'e': 0.5872725966265356}",35,0,-4.9797308,"{0: 29, 1: 4, 2: 2, 3: 0, 4: 0}",0
533,FALSE,"{'a': 0.5, 'e': 0.586685324029909}",30,3,-30.21394047,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 0}",1
534,FALSE,"{'a': 0.5, 'e': 0.5860986387058792}",20,0,-39.11027042,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
535,FALSE,"{'a': 0.5, 'e': 0.5855125400671732}",25,13,19.29699024,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,FALSE,"{'a': 0.5, 'e': 0.5849270275271061}",25,0,-48.83962643,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
537,FALSE,"{'a': 0.5, 'e': 0.584342100499579}",25,2,-28.56847756,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 0}",1
538,FALSE,"{'a': 0.5, 'e': 0.5837577583990794}",30,0,-38.94689038,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",0
539,FALSE,"{'a': 0.5, 'e': 0.5831740006406804}",30,12,-40.58780545,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 0}",1
540,FALSE,"{'a': 0.5, 'e': 0.5825908266400397}",25,0,-42.84060422,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
541,FALSE,"{'a': 0.5, 'e': 0.5820082358133996}",25,4,-1.83662661,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 0}",1
542,FALSE,"{'a': 0.5, 'e': 0.5814262275775862}",25,0,-38.82883609,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
