trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1818,False,"{'a': 0.5, 'e': 0.16220251912277656}",25,1,26.561594476512685,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1819,False,"{'a': 0.5, 'e': 0.16204031660365378}",20,8,1.7612277280533102,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1820,False,"{'a': 0.5, 'e': 0.16187827628705012}",20,9,20.017362473372632,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1821,False,"{'a': 0.5, 'e': 0.16171639801076307}",30,20,19.91174770495308,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1822,False,"{'a': 0.5, 'e': 0.1615546816127523}",35,11,0.16402170522982118,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 0}",1
1823,False,"{'a': 0.5, 'e': 0.16139312693113955}",25,17,15.249296567344535,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1824,False,"{'a': 0.5, 'e': 0.1612317338042084}",30,20,16.578764520466034,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1825,False,"{'a': 0.5, 'e': 0.16107050207040421}",20,9,9.530659162737187,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1826,False,"{'a': 0.5, 'e': 0.1609094315683338}",25,13,22.611730659243783,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1827,False,"{'a': 0.5, 'e': 0.16074852213676546}",20,14,12.701811153425115,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1828,False,"{'a': 0.5, 'e': 0.1605877736146287}",20,12,15.454849937514144,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1829,False,"{'a': 0.5, 'e': 0.16042718584101406}",25,16,3.4562461319640514,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1830,False,"{'a': 0.5, 'e': 0.16026675865517306}",25,12,11.991374185131532,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1831,False,"{'a': 0.5, 'e': 0.16010649189651788}",20,10,9.492007532008415,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1832,False,"{'a': 0.5, 'e': 0.15994638540462136}",25,5,0.8279384391931739,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
1833,False,"{'a': 0.5, 'e': 0.15978643901921674}",25,14,17.585972691245566,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1834,False,"{'a': 0.5, 'e': 0.15962665258019754}",30,15,18.532802944022507,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1835,False,"{'a': 0.5, 'e': 0.15946702592761733}",25,8,19.61770554032656,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1836,False,"{'a': 0.5, 'e': 0.1593075589016897}",20,3,30.854496802939806,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1837,False,"{'a': 0.5, 'e': 0.15914825134278804}",30,12,30.272133171623288,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1838,False,"{'a': 0.5, 'e': 0.15898910309144523}",25,8,8.36234239498338,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1839,False,"{'a': 0.5, 'e': 0.15883011398835378}",30,23,14.703871677255092,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1840,False,"{'a': 0.5, 'e': 0.15867128387436544}",30,16,0.2160066432825276,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1841,False,"{'a': 0.5, 'e': 0.15851261259049107}",30,10,-3.7140488077749723,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
1842,False,"{'a': 0.5, 'e': 0.15835409997790056}",30,13,20.989864514214734,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1843,False,"{'a': 0.5, 'e': 0.15819574587792268}",20,13,5.044908907363384,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1844,False,"{'a': 0.5, 'e': 0.15803755013204476}",25,14,18.285424064937736,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1845,False,"{'a': 0.5, 'e': 0.1578795125819127}",20,2,32.52884553806546,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1846,False,"{'a': 0.5, 'e': 0.1577216330693308}",20,10,18.54596005905506,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1847,False,"{'a': 0.5, 'e': 0.15756391143626147}",25,14,12.825983965410185,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1848,False,"{'a': 0.5, 'e': 0.1574063475248252}",20,0,8.981981475911347,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1849,False,"{'a': 0.5, 'e': 0.15724894117730037}",25,15,9.230454026796213,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1850,False,"{'a': 0.5, 'e': 0.15709169223612307}",30,4,17.162711077633872,"{0: 23, 1: 1, 2: 2, 3: 0, 4: 0}",1
1851,False,"{'a': 0.5, 'e': 0.15693460054388697}",25,9,29.25229354743278,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1852,False,"{'a': 0.5, 'e': 0.15677766594334308}",20,3,18.423055701223053,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1853,False,"{'a': 0.5, 'e': 0.15662088827739973}",35,11,34.21274224529535,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1854,False,"{'a': 0.5, 'e': 0.15646426738912234}",20,8,0.5304852144508834,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1855,False,"{'a': 0.5, 'e': 0.1563078031217332}",20,3,17.743100883962157,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1856,False,"{'a': 0.5, 'e': 0.15615149531861147}",30,15,31.59603884622991,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1857,False,"{'a': 0.5, 'e': 0.15599534382329286}",25,10,23.668302173192476,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1858,False,"{'a': 0.5, 'e': 0.15583934847946956}",20,16,9.026988087695191,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1859,False,"{'a': 0.5, 'e': 0.1556835091309901}",20,6,27.203302376524224,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1860,False,"{'a': 0.5, 'e': 0.1555278256218591}",25,0,34.993422064346184,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1861,False,"{'a': 0.5, 'e': 0.15537229779623724}",30,17,17.577650638940362,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1862,False,"{'a': 0.5, 'e': 0.15521692549844102}",30,12,1.7361912366504886,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1863,False,"{'a': 0.5, 'e': 0.15506170857294257}",25,11,20.63020702978877,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1864,False,"{'a': 0.5, 'e': 0.1549066468643696}",20,10,18.76263370864445,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1865,False,"{'a': 0.5, 'e': 0.15475174021750526}",20,9,21.116608642014032,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1866,False,"{'a': 0.5, 'e': 0.15459698847728776}",30,9,0.21903594604840704,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 0}",1
1867,False,"{'a': 0.5, 'e': 0.15444239148881045}",25,13,23.707843330663447,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1868,False,"{'a': 0.5, 'e': 0.15428794909732166}",30,15,30.808031837239753,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1869,False,"{'a': 0.5, 'e': 0.15413366114822433}",25,0,-6.800300985316351,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1870,False,"{'a': 0.5, 'e': 0.1539795274870761}",20,5,15.176407519056152,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1871,False,"{'a': 0.5, 'e': 0.15382554795958903}",20,0,13.3627850107451,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1872,False,"{'a': 0.5, 'e': 0.15367172241162944}",25,11,12.914082510414726,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1873,False,"{'a': 0.5, 'e': 0.1535180506892178}",25,12,17.091223967871905,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1874,False,"{'a': 0.5, 'e': 0.1533645326385286}",25,12,20.98705880769338,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1875,False,"{'a': 0.5, 'e': 0.15321116810589006}",30,18,17.213376952376116,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1876,False,"{'a': 0.5, 'e': 0.15305795693778418}",20,16,6.581491005174636,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1877,False,"{'a': 0.5, 'e': 0.1529048989808464}",30,18,19.701918551410547,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1878,False,"{'a': 0.5, 'e': 0.15275199408186554}",20,9,23.414227614062405,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1879,False,"{'a': 0.5, 'e': 0.1525992420877837}",20,14,1.8831576088615103,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1880,False,"{'a': 0.5, 'e': 0.1524466428456959}",25,7,-0.8471170783506072,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1881,False,"{'a': 0.5, 'e': 0.1522941962028502}",20,9,17.092592190937978,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1882,False,"{'a': 0.5, 'e': 0.15214190200664734}",20,0,20.289012163294757,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1883,False,"{'a': 0.5, 'e': 0.1519897601046407}",25,14,17.720621494873033,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1884,False,"{'a': 0.5, 'e': 0.15183777034453605}",30,17,11.420873465396394,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1885,False,"{'a': 0.5, 'e': 0.15168593257419152}",20,3,18.927413984362918,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1886,False,"{'a': 0.5, 'e': 0.15153424664161733}",20,13,2.1051216388497638,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1887,False,"{'a': 0.5, 'e': 0.15138271239497572}",25,13,21.930585338923528,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1888,False,"{'a': 0.5, 'e': 0.15123132968258074}",20,10,-5.191466164105712,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1889,False,"{'a': 0.5, 'e': 0.15108009835289815}",25,18,15.073861906778594,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1890,False,"{'a': 0.5, 'e': 0.15092901825454527}",25,10,11.0672024572936,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1891,False,"{'a': 0.5, 'e': 0.1507780892362907}",20,16,5.763206376737558,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1892,False,"{'a': 0.5, 'e': 0.15062731114705444}",25,11,15.612974735753426,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1893,False,"{'a': 0.5, 'e': 0.15047668383590737}",20,10,6.103049337537719,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1894,False,"{'a': 0.5, 'e': 0.15032620715207146}",25,11,25.174679473126883,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1895,False,"{'a': 0.5, 'e': 0.1501758809449194}",25,12,25.96456846150612,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1896,False,"{'a': 0.5, 'e': 0.15002570506397447}",20,14,12.407144601898867,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1897,False,"{'a': 0.5, 'e': 0.1498756793589105}",35,15,26.648867958760754,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1898,False,"{'a': 0.5, 'e': 0.1497258036795516}",20,2,21.22513542066904,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1899,False,"{'a': 0.5, 'e': 0.14957607787587204}",25,17,17.397759319318006,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1900,False,"{'a': 0.5, 'e': 0.14942650179799616}",20,12,13.712355895188493,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1901,False,"{'a': 0.5, 'e': 0.14927707529619816}",20,7,25.300283483553628,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1902,False,"{'a': 0.5, 'e': 0.14912779822090197}",25,7,6.6870438137625365,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1903,False,"{'a': 0.5, 'e': 0.14897867042268106}",20,15,8.434702028949465,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1904,False,"{'a': 0.5, 'e': 0.14882969175225838}",25,11,16.20030838403988,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1905,False,"{'a': 0.5, 'e': 0.14868086206050612}",30,13,20.090626155158688,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1906,False,"{'a': 0.5, 'e': 0.1485321811984456}",25,7,-9.294476357082008,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
1907,False,"{'a': 0.5, 'e': 0.14838364901724718}",25,11,29.52337163480916,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1908,False,"{'a': 0.5, 'e': 0.14823526536822992}",35,14,31.22323194100694,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1909,False,"{'a': 0.5, 'e': 0.1480870301028617}",25,14,18.543156395301146,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1910,False,"{'a': 0.5, 'e': 0.14793894307275884}",25,0,43.83940518413608,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1911,False,"{'a': 0.5, 'e': 0.14779100412968607}",20,14,-0.35902827172191,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1912,False,"{'a': 0.5, 'e': 0.1476432131255564}",20,12,12.305286921287108,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1913,False,"{'a': 0.5, 'e': 0.14749556991243082}",30,11,22.06299599846238,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1914,False,"{'a': 0.5, 'e': 0.1473480743425184}",20,15,-2.676541707388732,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1915,False,"{'a': 0.5, 'e': 0.14720072626817587}",20,8,20.510210079993655,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1916,False,"{'a': 0.5, 'e': 0.1470535255419077}",20,10,7.228380502080723,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1917,False,"{'a': 0.5, 'e': 0.1469064720163658}",25,17,14.39942713370473,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1918,False,"{'a': 0.5, 'e': 0.14675956554434944}",20,7,24.767213252570034,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1919,False,"{'a': 0.5, 'e': 0.14661280597880508}",20,12,1.35913962468157,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1920,False,"{'a': 0.5, 'e': 0.14646619317282628}",30,11,12.057268168403855,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1921,False,"{'a': 0.5, 'e': 0.14631972697965345}",25,10,14.199915764822101,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
1922,False,"{'a': 0.5, 'e': 0.1461734072526738}",25,13,9.689384271711333,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1923,False,"{'a': 0.5, 'e': 0.14602723384542113}",25,11,25.218288292444633,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1924,False,"{'a': 0.5, 'e': 0.1458812066115757}",20,10,9.739637249606869,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1925,False,"{'a': 0.5, 'e': 0.14573532540496412}",20,13,-39.217632072640015,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
1926,False,"{'a': 0.5, 'e': 0.14558959007955916}",20,9,9.764413143060025,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1927,False,"{'a': 0.5, 'e': 0.1454440004894796}",35,6,30.442346869496376,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 0}",1
1928,False,"{'a': 0.5, 'e': 0.14529855648899012}",30,20,-2.2139204552280614,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1929,False,"{'a': 0.5, 'e': 0.14515325793250114}",20,11,0.43688950527680737,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1930,False,"{'a': 0.5, 'e': 0.14500810467456862}",20,9,19.919670381337383,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1931,False,"{'a': 0.5, 'e': 0.14486309656989407}",25,6,33.66879585884024,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1932,False,"{'a': 0.5, 'e': 0.14471823347332416}",20,10,18.462191024782715,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1933,False,"{'a': 0.5, 'e': 0.14457351523985085}",20,5,-0.6000491843433167,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
1934,False,"{'a': 0.5, 'e': 0.144428941724611}",25,1,33.581079112949965,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1935,False,"{'a': 0.5, 'e': 0.14428451278288637}",20,10,18.860041571329653,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1936,False,"{'a': 0.5, 'e': 0.1441402282701035}",20,12,13.353188376218654,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1937,False,"{'a': 0.5, 'e': 0.1439960880418334}",35,13,38.19186749796066,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1938,False,"{'a': 0.5, 'e': 0.14385209195379156}",20,12,2.47320875452509,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1939,False,"{'a': 0.5, 'e': 0.14370823986183776}",25,0,-18.253228659724574,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
1940,False,"{'a': 0.5, 'e': 0.14356453162197594}",30,20,9.269526191893734,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1941,False,"{'a': 0.5, 'e': 0.14342096709035396}",20,0,27.944447991977054,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1942,False,"{'a': 0.5, 'e': 0.1432775461232636}",25,7,24.25802552521214,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1943,False,"{'a': 0.5, 'e': 0.14313426857714034}",25,7,21.763191637489708,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1944,False,"{'a': 0.5, 'e': 0.1429911343085632}",25,17,18.489896340466835,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1945,False,"{'a': 0.5, 'e': 0.14284814317425462}",25,14,-4.167495988579967,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1946,False,"{'a': 0.5, 'e': 0.14270529503108037}",20,0,21.433690497008424,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1947,False,"{'a': 0.5, 'e': 0.1425625897360493}",30,20,21.031070729633946,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1948,False,"{'a': 0.5, 'e': 0.14242002714631324}",20,4,17.150126236625425,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1949,False,"{'a': 0.5, 'e': 0.14227760711916693}",20,7,21.143879705548418,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1950,False,"{'a': 0.5, 'e': 0.14213532951204777}",20,12,0.40874647950206433,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1951,False,"{'a': 0.5, 'e': 0.14199319418253573}",25,18,14.194285076565558,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1952,False,"{'a': 0.5, 'e': 0.1418512009883532}",25,7,6.843075472923588,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1953,False,"{'a': 0.5, 'e': 0.14170934978736482}",20,10,16.690597807462236,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1954,False,"{'a': 0.5, 'e': 0.14156764043757747}",20,2,17.41395363136028,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1955,False,"{'a': 0.5, 'e': 0.1414260727971399}",25,12,23.472929423241293,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1956,False,"{'a': 0.5, 'e': 0.14128464672434274}",25,0,24.394800202690217,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1957,False,"{'a': 0.5, 'e': 0.1411433620776184}",20,10,21.562297218708323,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1958,False,"{'a': 0.5, 'e': 0.14100221871554078}",20,6,4.567493801022296,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1959,False,"{'a': 0.5, 'e': 0.14086121649682526}",20,9,20.79277562712941,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1960,False,"{'a': 0.5, 'e': 0.14072035528032842}",30,7,29.506150511130574,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1961,False,"{'a': 0.5, 'e': 0.1405796349250481}",25,13,9.894865375517778,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1962,False,"{'a': 0.5, 'e': 0.14043905529012304}",25,9,28.631694388862837,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1963,False,"{'a': 0.5, 'e': 0.14029861623483292}",30,17,24.674458005784167,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1964,False,"{'a': 0.5, 'e': 0.1401583176185981}",25,14,22.268248376992428,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1965,False,"{'a': 0.5, 'e': 0.1400181593009795}",25,13,12.483932087797044,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1966,False,"{'a': 0.5, 'e': 0.1398781411416785}",30,18,-0.38944065137072537,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1967,False,"{'a': 0.5, 'e': 0.13973826300053682}",30,19,20.835642996491842,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1968,False,"{'a': 0.5, 'e': 0.13959852473753628}",35,22,28.066302454977535,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1969,False,"{'a': 0.5, 'e': 0.13945892621279876}",20,14,13.246025186671805,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1970,False,"{'a': 0.5, 'e': 0.13931946728658595}",30,17,12.189543093239747,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1971,False,"{'a': 0.5, 'e': 0.13918014781929938}",20,8,1.217189231267954,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1972,False,"{'a': 0.5, 'e': 0.13904096767148008}",25,19,10.227990204501422,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1973,False,"{'a': 0.5, 'e': 0.1389019267038086}",30,22,13.081078648624183,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1974,False,"{'a': 0.5, 'e': 0.13876302477710478}",35,24,19.44435484066672,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1975,False,"{'a': 0.5, 'e': 0.13862426175232767}",25,15,19.317694946303668,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1976,False,"{'a': 0.5, 'e': 0.13848563749057535}",25,7,32.0657823401514,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1977,False,"{'a': 0.5, 'e': 0.13834715185308477}",25,11,22.855852216412153,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1978,False,"{'a': 0.5, 'e': 0.1382088047012317}",25,16,5.695978795545016,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1979,False,"{'a': 0.5, 'e': 0.13807059589653045}",20,7,16.87781540744835,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1980,False,"{'a': 0.5, 'e': 0.13793252530063393}",20,9,6.5424850712661735,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1981,False,"{'a': 0.5, 'e': 0.1377945927753333}",20,8,15.265194048637495,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1982,False,"{'a': 0.5, 'e': 0.13765679818255797}",25,15,19.979472786425124,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1983,False,"{'a': 0.5, 'e': 0.1375191413843754}",20,10,18.73745496333053,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1984,False,"{'a': 0.5, 'e': 0.13738162224299102}",25,8,32.82748217462118,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1985,False,"{'a': 0.5, 'e': 0.13724424062074803}",25,10,19.464006811392824,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1986,False,"{'a': 0.5, 'e': 0.13710699638012727}",20,11,17.954508034366008,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1987,False,"{'a': 0.5, 'e': 0.13696988938374716}",30,14,17.894339610965705,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1988,False,"{'a': 0.5, 'e': 0.1368329194943634}",35,23,21.238023884819313,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1989,False,"{'a': 0.5, 'e': 0.13669608657486906}",20,16,6.524962659439988,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1990,False,"{'a': 0.5, 'e': 0.13655939048829419}",20,10,4.55993370609326,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1991,False,"{'a': 0.5, 'e': 0.1364228310978059}",25,13,10.333529569668986,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1992,False,"{'a': 0.5, 'e': 0.13628640826670807}",20,16,7.6591447742102154,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1993,False,"{'a': 0.5, 'e': 0.13615012185844136}",20,11,16.53105089556683,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1994,False,"{'a': 0.5, 'e': 0.13601397173658292}",20,3,34.95099481501327,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1995,False,"{'a': 0.5, 'e': 0.13587795776484635}",20,12,15.88082311167186,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1996,False,"{'a': 0.5, 'e': 0.1357420798070815}",25,13,14.499255573258253,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1997,False,"{'a': 0.5, 'e': 0.13560633772727443}",30,17,27.28222116684872,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1998,False,"{'a': 0.5, 'e': 0.13547073138954716}",20,6,22.943412759802378,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1999,False,"{'a': 0.5, 'e': 0.1353352606581576}",20,11,17.39435318889368,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2000,False,"{'a': 0.5, 'e': 0.13519992539749945}",20,9,13.13158762080997,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
